country.x,dataset_key.x,dataset_party_id.x,name_short.x,name.x,name_english.x,year_first.x,year_last.x,share.x,share_year.x,description.x,comment.x,created.x,modified.x,external_id.x,partyfacts_id,linked.x,country.y,dataset_key.y,dataset_party_id.y,name_short.y,name.y,name_english.y,year_first.y,year_last.y,share.y,share_year.y,description.y,comment.y,created.y,modified.y,external_id.y,linked.y
LTU,manifesto,88220,LDDP,Lietuvos demokratinė darbo partija,Lithuanian Democratic Labour Party,1992,1996,44,1992,NA,NA,2013-01-01T18:17:38Z,2023-06-05T10:39:53Z,1783,546,2013-01-01T18:35:48Z,LTU,parlgov,519,LDDP,Lietuvos demokratinė darbo partija,Democratic Labour Party of Lithuania,1992,2000,44,1992,NA,NA,2012-12-30T23:36:59Z,2024-08-13T10:51:57Z,809,2012-12-30T23:46:26Z
LTU,manifesto,88522,LDP,Lietuvos demokratų partija,Lithuanian Democratic Party,1992,1996,0,1992,NA,NA,2013-01-01T18:16:15Z,2023-06-05T10:39:53Z,1401,341,2013-01-01T18:35:48Z,LTU,parlgov,1144,LDP,Lietuvos demokratų partija,Lithuanian Democratic Party,1990,1996,2.2,1996,NA,NA,2012-12-30T23:37:24Z,2024-08-13T10:51:57Z,937,2012-12-30T23:46:27Z
LTU,manifesto,88951,LLRA/AWPL,Lietuvos lenkų rinkimų akcija/Akcja Wyborcza Polaków na Litwie,Election Action of Lithuania’s Poles,1992,2020,6.1,2012,NA,NA,2013-01-01T18:16:40Z,2023-06-05T10:39:59Z,1513,556,2013-01-01T18:35:49Z,LTU,parlgov,28,LLRA,Lietuvos lenkų rinkimų akcija,Election Action of Lithuania's Poles,1992,2020,5.8,2012,NA,NA,2012-12-30T23:34:56Z,2024-08-13T10:51:58Z,208,2012-12-30T23:46:29Z
LTU,manifesto,88523,LPKTS,Lietuvos politinių kalinių ir tremtinių sąjunga,Lithuanian Union of Political Prisoners and Deportees,1992,1992,0,1992,NA,NA,2013-01-01T18:16:30Z,2023-06-05T10:39:56Z,1469,753,2013-01-01T18:35:50Z,LTU,parlgov,1447,LPKTS,Lietuvos politinių kalinių ir terminių sąjunga,Union of Lithuanian Political Prisoners and Deportees,1996,1996,1.6,1996,NA,NA,2012-12-30T23:34:22Z,2024-08-13T10:51:59Z,14,2012-12-30T23:46:30Z
LTU,manifesto,88450,LRLS,Lietuvos respublikos Liberalų sąjūdis,Liberal Movement,2008,2020,9.4,2016,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:55Z,3612,1744,2014-03-07T18:20:04Z,LTU,parlgov,482,LRLS,Lietuvos Respublikos liberalų sąjūdis,Liberals Movement of the Republic of Lithuania,2008,2020,9.4,2016,NA,NA,2012-12-30T23:34:56Z,2024-08-13T10:51:59Z,205,2012-12-30T23:46:26Z
LTU,manifesto,88322,LSDDP,Lietuvos socialdemokratų darbo partija,Social Democratic Labour Party of Lithuania,2020,2020,3.3,2020,NA,NA,2023-06-05T10:40:03Z,2023-06-05T10:40:03Z,59180,7352,2023-06-05T16:03:40Z,LTU,parlgov,2763,LSDDP,Lietuvos socialdemokratų darbo partija,Social Democratic Labour Party of Lithuania,2019,2020,3.3,2020,NA,NA,2019-07-26T05:36:30Z,2024-08-13T10:51:56Z,34594,2019-07-30T13:19:49Z
LTU,manifesto,88320,LSDP,Lietuvos socialdemokratų partija,Lithuanian Social Democratic Party,1992,2020,19.2,2012,NA,NA,2013-01-01T18:17:55Z,2023-06-05T10:40:04Z,1867,64,2020-04-23T11:44:27Z,LTU,parlgov,1277,LSDP,Lietuvos socialdemokratų partija,Lithuanian Social Democratic Party,2004,2020,20.6,2004,NA,NA,2012-12-30T23:38:09Z,2024-08-13T10:52:09Z,1160,2012-12-30T23:46:31Z
LTU,manifesto,88320,LSDP,Lietuvos socialdemokratų partija,Lithuanian Social Democratic Party,1992,2020,19.2,2012,NA,NA,2013-01-01T18:17:55Z,2023-06-05T10:40:04Z,1867,64,2020-04-23T11:44:27Z,LTU,parlgov,1408,LSDP-89,Lietuvos socialdemokratų partija – 1989,Lithuanian Social Democratic Party -- 1989,1990,2000,6.9,1996,NA,NA,2012-12-30T23:34:54Z,2024-08-13T10:51:57Z,197,2020-04-23T11:40:30Z
LTU,manifesto,88820,LVŽS,Lietuvos valstiečių ir žaliųjų sąjunga,Lithuanian Peasant and Green Union,2004,2020,22.5,2016,NA,NA,2014-02-08T21:29:14Z,2023-06-05T10:39:51Z,3673,1490,2014-03-07T18:24:24Z,LTU,parlgov,191,LVLS,Lietuvos valstiečių sąjunga,Lithuanian Peasant Union,2004,2020,22.4,2016,NA,NA,2012-12-30T23:34:24Z,2024-08-13T10:52:05Z,27,2012-12-30T23:46:32Z
LTU,manifesto,88810,LVP,Lietuvos valstiečių partija,Lithuanian Peasants Party,2000,2000,4.1,2000,NA,NA,2013-01-01T18:18:16Z,2023-06-05T10:39:48Z,1965,21,2013-01-01T18:35:51Z,LTU,parlgov,1632,LVP,Lietuvos valstiečių partija,Lithuanian Peasant Party,1996,2000,4.1,2000,NA,NA,2012-12-30T23:37:57Z,2024-08-13T10:51:58Z,1100,2012-12-30T23:46:32Z
LTU,manifesto,88410,NS,Naujoji sąjunga (socialliberalai),New Union Social Liberals,2000,2000,19.6,2000,NA,NA,2013-01-01T18:17:37Z,2023-06-05T10:39:50Z,1779,1800,2013-01-01T18:35:51Z,LTU,parlgov,856,NS-SL,Naujoji sąjunga (socialliberalai),New Union (Social Liberals),2000,2008,19.6,2000,NA,NA,2012-12-30T23:34:50Z,2024-08-13T10:52:01Z,175,2012-12-30T23:46:34Z
LTU,manifesto,88460,PTT,Partija tvarką ir teisingumąs,Order and Justice,2008,2016,12.7,2008,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:40:00Z,3609,237,2014-03-07T18:20:47Z,LTU,parlgov,1421,TT-LDP,Tvarka ir teisingumas – Liberalų demokratų partija,Order and Justice -- Liberal Democratic Party,2004,2019,12.7,2008,NA,NA,2012-12-30T23:34:40Z,2024-08-13T10:51:57Z,117,2012-12-30T23:46:37Z
LTU,manifesto,88041,UTT,Rolando Pakso Koalicijos ‘Už Tvarką ir teisingumą',Coalition of Rolandas Paksas ‘For Order and Justice',2004,2004,11.4,2004,NA,NA,2014-02-08T21:29:08Z,2023-06-05T10:39:54Z,3569,237,2014-03-07T18:23:01Z,LTU,parlgov,1421,TT-LDP,Tvarka ir teisingumas – Liberalų demokratų partija,Order and Justice -- Liberal Democratic Party,2004,2019,12.7,2008,NA,NA,2012-12-30T23:34:40Z,2024-08-13T10:51:57Z,117,2012-12-30T23:46:37Z
LTU,manifesto,88630,TPP,Tautos prisikėlimo partija,National Resurrection Party,2008,2008,15.1,2008,NA,NA,2015-11-17T11:43:35Z,2023-06-05T10:39:40Z,15484,347,2015-11-17T12:25:27Z,LTU,parlgov,1502,TPP,Tautos prisikėlimo partija,National Resurrection Party,2008,2009,15.1,2008,NA,NA,2012-12-30T23:36:23Z,2024-08-13T10:52:10Z,643,2012-12-30T23:46:37Z
LTU,manifesto,88620,TS,Tėvynės sąjunga,Homeland Union,1996,2004,31.3,1996,NA,NA,2013-01-01T18:16:38Z,2023-06-05T10:39:43Z,1506,193,2013-01-01T18:35:52Z,LTU,parlgov,1045,TS-LK,Tėvynės sąjunga,Homeland Union,1992,2020,31.3,1996,NA,NA,2012-12-30T23:38:09Z,2024-08-13T10:52:05Z,1159,2012-12-30T23:46:37Z
LTU,manifesto,88621,TS-LKD,Tėvynės sąjunga- Lietuvos krikščionys demokratai,Homeland Union - Lithuanian Christian Democrats,2008,2020,25.8,2020,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:54Z,3615,193,2019-02-16T21:24:23Z,LTU,parlgov,1045,TS-LK,Tėvynės sąjunga,Homeland Union,1992,2020,31.3,1996,NA,NA,2012-12-30T23:38:09Z,2024-08-13T10:52:05Z,1159,2012-12-30T23:46:37Z
LUX,manifesto,23951,ADR,Alternativ Demokratesch Reformpartei/Parti Réformiste d'Alternative Démocratique,Alternative Democatic Reform Party,1989,2013,10.4,1999,NA,NA,2013-01-01T18:18:30Z,2023-06-05T10:39:58Z,2033,1114,2013-01-01T18:35:53Z,LUX,parlgov,1582,AR|ADR,Aktiounskomitee Rente | Alternativ Demokratesch Reformpartei,Action Committee Pensions | Alternative Democratic Reform Party,1989,2019,10.4,1999,NA,NA,2012-12-30T23:38:03Z,2024-08-13T10:51:55Z,1128,2012-12-30T23:46:40Z
LUX,manifesto,23520,CSV/PCS,Chrëschtlech Sozial Vollekspartei/Parti Chrétien Social,Christian Social People’s Party,1945,2013,45.2,1954,NA,NA,2013-01-01T18:17:01Z,2023-06-05T10:39:53Z,1613,539,2013-01-01T18:35:55Z,LUX,parlgov,1234,CSV,Chrëschtlech Sozial Vollekspartei,Christian Social People's Party,1945,2019,42.4,1954,NA,NA,2012-12-30T23:35:36Z,2024-08-13T10:51:56Z,416,2012-12-30T23:46:41Z
LUX,manifesto,23112,GAP,Déi Gréng Alternativ/Parti de l'Alternative Verte,Green Alternative,1984,1989,4.2,1984,NA,NA,2013-01-01T18:16:35Z,2023-06-05T10:40:01Z,1491,1138,2019-08-26T08:01:32Z,LUX,parlgov,310,Greng,Déi Gréng,The Greens,1979,2019,14.1,2018,NA,NA,2012-12-30T23:37:01Z,2024-08-13T10:51:53Z,820,2012-12-30T23:46:42Z
LUX,manifesto,23113,GLEI-GAP,Déi Gréng/Les Verts,The Greens,1994,2013,11.7,2009,NA,NA,2013-01-01T18:17:56Z,2023-06-05T10:39:53Z,1869,1138,2013-01-01T18:35:54Z,LUX,parlgov,310,Greng,Déi Gréng,The Greens,1979,2019,14.1,2018,NA,NA,2012-12-30T23:37:01Z,2024-08-13T10:51:53Z,820,2012-12-30T23:46:42Z
LUX,manifesto,23230,NA,Déi Lénk/La Gauche,The Left,2009,2013,4.9,2013,NA,NA,2014-02-08T21:29:15Z,2023-06-05T10:40:04Z,3688,271,2014-02-09T13:24:40Z,LUX,parlgov,457,DL,Déi Lénk,The Left,1999,2019,4.9,2013,NA,NA,2012-12-30T23:38:47Z,2024-08-13T10:51:58Z,1338,2012-12-30T23:46:42Z
LUX,manifesto,23420,DP/PD,Demokratesch Partei/Parti Démocratique,Democratic Party,1945,2013,23.3,1974,NA,NA,2013-01-01T18:16:44Z,2023-06-05T10:39:46Z,1536,300,2013-01-01T18:35:54Z,LUX,parlgov,967,DP,Demokratesch Partei,Democratic Party,1945,2019,22.2,1974,NA,NA,2012-12-30T23:35:50Z,2024-08-13T10:52:07Z,488,2012-12-30T23:46:41Z
LUX,manifesto,23111,GLEI,"Gréng Lëscht Ekologesch Initiativ/Liste Verte, Initiative Écologiste",Green Left Ecological Initiative,1989,1989,3.7,1989,NA,NA,2013-01-01T18:16:40Z,2023-06-05T10:39:58Z,1517,475,2013-01-01T18:35:53Z,LUX,parlgov,1158,GLEI,Greng Lëscht Ekologesch Initiativ,Green Left Ecological Initiative,1989,1999,4.2,1989,NA,NA,2012-12-30T23:37:18Z,2024-08-13T10:51:53Z,906,2012-12-30T23:46:43Z
LUX,manifesto,23220,KPL/PCL,Kommunistesch Partei vu Lëtzebuerg/Parti Communiste Luxembourgeois,Communist Party of Luxembourg,1945,1989,14.3,1948,NA,NA,2013-01-01T18:16:34Z,2023-06-05T10:39:46Z,1486,1647,2013-01-01T18:35:55Z,LUX,parlgov,151,KPL,Kommunistesch Partei Lëtzebuerg,Communist Party of Luxembourg,1922,2019,16.9,1948,NA,NA,2012-12-30T23:34:37Z,2024-08-13T10:52:03Z,104,2012-12-30T23:46:44Z
LUX,manifesto,23320,LSAP/POSL,Lëtzebuerger Sozialistesch Arbechterpartei/Parti Ouvrier Socialiste Luxembourgeois,Socialist Workers’ Party of Luxembourg,1945,2013,37.8,1948,NA,NA,2013-01-01T18:16:25Z,2023-06-05T10:39:42Z,1445,186,2013-01-01T18:35:55Z,LUX,parlgov,701,LSAP,Lëtzebuerger Sozialistesch Aarbechterpartei,Luxembourg Socialist Workers' Party,1919,2019,41.5,1948,NA,NA,2012-12-30T23:34:29Z,2024-08-13T10:51:59Z,56,2012-12-30T23:46:45Z
MLT,manifesto,54320,PL,Partit Laburista,Labour Party,1996,1998,50.7,1996,NA,NA,2013-01-01T18:17:14Z,2023-06-05T10:39:59Z,1670,808,2013-01-01T18:36:13Z,MLT,parlgov,1003,PL,Partit Laburista,Malta Labour Party,1947,2022,59.9,1947,NA,NA,2012-12-30T23:36:36Z,2024-08-13T10:52:05Z,708,2012-12-30T23:47:10Z
MLT,manifesto,54620,PN,Partit Nazzjonalista,Nationalist Party,1996,1998,51.8,1998,NA,not in CMP codebook,2013-01-01T18:17:17Z,2023-06-05T10:40:00Z,1687,699,2013-01-01T18:36:13Z,MLT,parlgov,984,PN,Partit Nazzjonalista,Nationalist Party,1947,2022,51.8,1998,NA,NA,2012-12-30T23:34:22Z,2024-08-13T10:51:53Z,16,2012-12-30T23:47:10Z
NLD,manifesto,22953,50PLUS,50Plus,50Plus,2012,2021,3.1,2017,NA,NA,2015-11-17T11:43:44Z,2023-06-05T10:39:55Z,15507,714,2015-11-17T11:46:23Z,NLD,parlgov,2109,50+,50PLUS,50PLUS,2012,2021,3.1,2017,NA,NA,2012-12-30T23:38:47Z,2024-08-13T10:51:55Z,1339,2012-12-30T23:47:15Z
NLD,manifesto,22954,AOV,Algemeen Ouderenverbond,General Elderly Alliance,1994,1994,3.6,1994,NA,NA,2017-03-13T21:04:59Z,2023-06-05T10:39:53Z,18678,994,2017-03-13T21:11:44Z,NLD,parlgov,112,AOV|VSP,Algemeen Ouderen Verbond | Verenigde Senioren Partij,General Senior Union | United Seniors Party,1994,2002,3.6,1994,NA,NA,2012-12-30T23:37:14Z,2024-08-13T10:52:08Z,885,2012-12-30T23:47:15Z
NLD,manifesto,22523,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,1946,1972,13.2,1948,NA,NA,2013-01-01T18:17:27Z,2023-06-05T10:39:52Z,1731,163,2013-01-01T18:36:20Z,NLD,parlgov,300,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,1918,1972,16.4,1937,NA,NA,2012-12-30T23:36:58Z,2024-08-13T10:52:00Z,806,2012-12-30T23:47:16Z
NLD,manifesto,22820,BBB,BoerBurgerBewegning,Farmer-Citizen Movement,2021,2021,1,2021,NA,NA,2023-06-05T10:39:41Z,2023-06-05T10:39:41Z,58997,9010,2023-06-05T10:39:41Z,NLD,parlgov,2824,BBB,BoerBurgerBeweging,Farmer-Citizen Movement,2021,2021,1,2021,NA,NA,2022-04-30T09:59:55Z,2024-08-13T10:51:52Z,54014,2022-05-27T08:34:19Z
NLD,manifesto,22711,NA,Centrumdemocraten,Centre Democrats,1989,1994,2.5,1994,NA,NA,2017-03-13T21:04:58Z,2023-06-05T10:39:52Z,18672,1472,2017-03-13T21:11:43Z,NLD,parlgov,209,CD,Centrum Democraten,Centre Democrats,1989,1998,2.5,1994,NA,NA,2012-12-30T23:37:36Z,2024-08-13T10:52:07Z,996,2012-12-30T23:47:17Z
NLD,manifesto,22525,CHU,Christelijk-Historische Unie,Christian Historical Union,1946,1972,9.2,1948,NA,NA,2013-01-01T18:17:11Z,2023-06-05T10:39:56Z,1659,1102,2013-01-01T18:36:20Z,NLD,parlgov,405,CHU,Christelijk-Historische Unie,Christian Historical Union,1918,1972,10.9,1922,NA,NA,2012-12-30T23:37:51Z,2024-08-13T10:51:51Z,1067,2012-12-30T23:47:17Z
NLD,manifesto,22521,CDA,Christen-Democratisch Appèl,Christian Democratic Appeal,1977,2021,35.3,1989,NA,NA,2013-01-01T18:17:06Z,2023-06-05T10:39:54Z,1637,1157,2013-01-01T18:36:21Z,NLD,parlgov,235,CDA,Christen Democratisch Appèl,Christian Democratic Appeal,1977,2021,35.3,1989,NA,NA,2012-12-30T23:38:53Z,2024-08-13T10:52:04Z,1366,2012-12-30T23:47:18Z
NLD,manifesto,22526,CU,ChristenUnie,Christian Union,2002,2021,4,2006,NA,NA,2013-01-01T18:18:32Z,2023-06-05T10:39:53Z,2044,1459,2013-01-01T18:36:21Z,NLD,parlgov,1206,CU,ChristenUnie,ChristianUnion,2002,2021,4,2006,NA,NA,2012-12-30T23:36:23Z,2024-08-13T10:52:02Z,645,2012-12-30T23:47:18Z
NLD,manifesto,22210,CPN,Communistische Partij van Nederland,Communist Party of the Netherlands,1946,1982,10.6,1946,NA,NA,2017-03-13T21:05:10Z,2023-06-05T10:39:48Z,18736,459,2017-03-13T21:11:41Z,NLD,parlgov,1194,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,1918,1986,10.6,1946,NA,NA,2012-12-30T23:36:34Z,2024-08-13T10:52:04Z,697,2012-12-30T23:47:18Z
NLD,manifesto,22330,D’66,Democraten‘66,Democrats‘66,1967,2021,15.5,1994,NA,NA,2013-01-01T18:18:33Z,2023-06-05T10:39:53Z,2049,45,2013-01-01T18:36:22Z,NLD,parlgov,345,D66,Democraten 66,Democrats 66,1967,2021,15.5,1994,NA,NA,2012-12-30T23:35:17Z,2024-08-13T10:51:51Z,320,2012-12-30T23:47:19Z
NLD,manifesto,22524,DS‘70,Democratisch Socialisten‘70,Democratic Socialists‘70,1971,1977,5.3,1971,NA,NA,2013-01-01T18:16:44Z,2023-06-05T10:40:00Z,1534,921,2013-01-01T18:36:22Z,NLD,parlgov,402,DS70,Democratisch Socialisten 70,Democratic Socialists 70,1971,1981,5.3,1971,NA,NA,2012-12-30T23:34:21Z,2024-08-13T10:51:53Z,6,2012-12-30T23:47:20Z
NLD,manifesto,22321,DENK,DENK,DENK,2017,2021,2.1,2017,NA,NA,2018-08-02T13:23:00Z,2023-06-05T10:39:49Z,25048,5856,2018-08-02T13:23:00Z,NLD,parlgov,2641,DENK,Beweging DENK,Think,2017,2021,2.1,2017,NA,NA,2018-02-02T21:31:09Z,2024-08-13T10:52:07Z,20352,2018-02-02T22:14:52Z
NLD,manifesto,22730,FvD,Forum voor Democratie,Forum for Democracy,2017,2021,5,2021,NA,NA,2018-08-02T13:22:59Z,2023-06-05T10:40:03Z,25041,5855,2018-08-02T13:22:59Z,NLD,parlgov,2642,FvD,Forum voor Democratie,Forum for Democracy,2017,2021,5,2021,NA,NA,2018-02-02T21:31:06Z,2024-08-13T10:51:57Z,20349,2018-02-02T22:14:45Z
NLD,manifesto,22527,GPV,Gereformeerd Politiek Verbond,Reformed Political League,1982,1998,1.3,1994,NA,NA,2017-03-13T21:05:12Z,2023-06-05T10:39:58Z,18747,1602,2017-03-13T21:11:49Z,NLD,parlgov,625,GPV,Gereformeerd Politiek Verbond,Reformed Political League,1952,1998,1.8,1972,NA,NA,2012-12-30T23:34:38Z,2024-08-13T10:51:59Z,106,2012-12-30T23:47:22Z
NLD,manifesto,22110,GL,GroenLinks,Green Left,1989,2021,9.1,2017,NA,NA,2013-01-01T18:18:15Z,2023-06-05T10:39:44Z,1964,1537,2013-01-01T18:36:22Z,NLD,parlgov,756,GL,GroenLinks,GreenLeft,1984,2021,9.1,2017,NA,NA,2012-12-30T23:34:45Z,2024-08-13T10:52:07Z,146,2012-12-30T23:47:22Z
NLD,manifesto,22731,JA21,Juiste Antwoord 21,Right Answer 21,2021,2021,2.4,2021,NA,NA,2023-06-05T10:39:48Z,2023-06-05T10:39:48Z,59059,9011,2023-06-05T10:39:48Z,NLD,parlgov,2823,JA21,Juiste Antwoord21,Right Answer 2021,2021,2021,2.4,2021,NA,NA,2022-04-30T09:59:54Z,2024-08-13T10:51:55Z,54012,2022-05-27T08:35:30Z
NLD,manifesto,22522,KVP,Katholieke Volkspartij,Catholic People’s Party,1946,1972,31.9,1963,NA,NA,2013-01-01T18:18:23Z,2023-06-05T10:39:49Z,2003,1390,2013-01-01T18:36:23Z,NLD,parlgov,451,KVP,Katholieke Volkspartij,Catholic Peoples Party,1946,1972,31.9,1963,NA,NA,2012-12-30T23:36:02Z,2024-08-13T10:51:57Z,547,2012-12-30T23:47:23Z
NLD,manifesto,22430,LN,Leefbaar Nederland,Livable Netherlands,2002,2003,1.6,2002,NA,NA,2013-01-01T18:16:43Z,2023-06-05T10:39:41Z,1531,1420,2013-01-01T18:36:23Z,NLD,parlgov,744,LN,Leefbaar Nederland,Livable Netherlands,2002,2002,1.6,2002,NA,NA,2012-12-30T23:37:46Z,2024-08-13T10:51:57Z,1042,2012-12-30T23:47:23Z
NLD,manifesto,22720,LPF,Lijst Pim Fortuyn,List Pim Fortuyn,2002,2003,17,2002,NA,NA,2013-01-01T18:17:23Z,2023-06-05T10:40:00Z,1716,1528,2013-01-01T18:36:23Z,NLD,parlgov,456,LPF,Lijst Pim Fortuyn,Fortuyn List,2002,2004,17,2002,NA,NA,2012-12-30T23:37:06Z,2024-08-13T10:51:54Z,842,2012-12-30T23:47:24Z
NLD,manifesto,22230,PSP,Pacifistisch-Socialistische Partij,Pacifist Socialist Party,1986,1986,1.2,1986,NA,NA,2018-08-02T13:23:10Z,2023-06-05T10:40:01Z,25085,1050,2018-08-02T13:23:10Z,NLD,parlgov,1452,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,1959,1986,3,1963,NA,NA,2012-12-30T23:36:40Z,2024-08-13T10:51:55Z,727,2012-12-30T23:47:25Z
NLD,manifesto,22320,PvdA,Partij van de Arbeid,Labour Party,1946,2021,33.8,1977,NA,NA,2013-01-01T18:16:25Z,2023-06-05T10:39:59Z,1446,1234,2013-01-01T18:36:24Z,NLD,parlgov,742,PvdA,Partij van de Arbeid,Labour Party,1946,2021,33.8,1977,NA,NA,2012-12-30T23:35:22Z,2024-08-13T10:51:53Z,344,2012-12-30T23:47:25Z
NLD,manifesto,22951,PvdD,Partij voor de Dieren,Party for the Animals,2006,2021,3.8,2021,NA,NA,2014-02-08T21:29:17Z,2023-06-05T10:40:02Z,3722,1467,2014-02-08T22:21:42Z,NLD,parlgov,990,PvdD,Partij voor de Dieren,Party for the Animals,2003,2021,3.8,2021,NA,NA,2012-12-30T23:38:24Z,2024-08-13T10:51:57Z,1224,2012-12-30T23:47:26Z
NLD,manifesto,22722,PVV,Partij voor de Vrijheid,Party of Freedom,2006,2021,15.4,2010,NA,NA,2014-02-08T21:29:18Z,2023-06-05T10:39:51Z,3734,298,2014-02-08T22:22:18Z,NLD,parlgov,1501,PVV,Partij voor de Vrijheid,Party for Freedom,2006,2021,15.4,2010,NA,NA,2012-12-30T23:35:52Z,2024-08-13T10:51:55Z,499,2012-12-30T23:47:26Z
NLD,manifesto,22310,PPR,Politieke Partij Radicalen,Radical Political Party,1971,1986,4.8,1972,NA,NA,2013-01-01T18:16:54Z,2023-06-05T10:39:48Z,1581,1581,2013-01-01T18:36:24Z,NLD,parlgov,342,PPR,Politieke Partij Radikalen,Radical Political Party,1971,1986,4.8,1972,NA,NA,2012-12-30T23:35:45Z,2024-08-13T10:51:57Z,465,2012-12-30T23:47:26Z
NLD,manifesto,22528,RPF,Reformatorische Politieke Federatie,Reformatory Political Federation,1981,1998,2,1998,NA,NA,2017-03-13T21:04:59Z,2023-06-05T10:39:43Z,18679,172,2017-03-13T21:11:47Z,NLD,parlgov,212,RPF,Reformatorische Politieke Federati,Reformatory Political Federation,1977,1998,2,1998,NA,NA,2012-12-30T23:35:16Z,2024-08-13T10:52:05Z,316,2012-12-30T23:47:27Z
NLD,manifesto,22220,SP,Socialistische Partij,Socialist Party,1994,2021,16.6,2006,NA,NA,2013-01-01T18:16:55Z,2023-06-05T10:39:46Z,1584,1363,2013-01-01T18:36:25Z,NLD,parlgov,357,SP,Socialistiese Partij,Socialist Party,1982,2021,16.6,2006,NA,NA,2012-12-30T23:36:15Z,2024-08-13T10:52:08Z,602,2012-12-30T23:47:28Z
NLD,manifesto,22952,SGP,Staatskundig Gereformeerde Partij,Reformed Political Party,1946,2021,2.4,1948,NA,NA,2014-02-08T21:29:08Z,2023-06-05T10:40:04Z,3570,1178,2014-02-08T22:22:02Z,NLD,parlgov,1251,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,1922,2021,2.5,1933,NA,NA,2012-12-30T23:38:45Z,2024-08-13T10:52:01Z,1328,2012-12-30T23:47:28Z
NLD,manifesto,22420,VVD,Volkspartij voor Vrijheid en Democratie,People’s Party for Freedom and Democracy,1946,2021,26.6,2012,NA,NA,2013-01-01T18:18:35Z,2023-06-05T10:39:52Z,2057,828,2013-01-01T18:36:25Z,NLD,parlgov,1409,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,1946,2021,26.6,2012,NA,NA,2012-12-30T23:38:47Z,2024-08-13T10:51:54Z,1337,2012-12-30T23:47:31Z
NLD,manifesto,22235,Volt,Volt Nederland,Volt Netherlands,2021,2021,2.4,2021,NA,NA,2023-06-05T10:39:47Z,2023-06-05T10:39:47Z,59048,7355,2023-06-05T10:39:47Z,NLD,parlgov,2735,VN,Volt Nederland,Volt Netherlands,2019,2021,2.4,2021,NA,NA,2019-07-26T05:36:38Z,2024-08-13T10:51:53Z,34620,2019-07-30T13:27:08Z
NZL,manifesto,64420,ACT,ACT New Zealand,ACT New Zealand,1996,2020,7.6,2020,NA,NA,2013-01-01T18:16:46Z,2023-06-05T10:39:41Z,1543,752,2013-01-01T18:36:29Z,NZL,parlgov,617,ACT,ACT New Zealand,ACT New Zealand,1996,2020,7.6,2020,NA,NA,2012-12-30T23:37:53Z,2024-08-13T10:52:05Z,1077,2012-12-30T23:47:41Z
NZL,manifesto,64110,Greens,Green Party of Aotearoa New Zealand,Green Party of Aotearoa New Zealand,1999,2020,11.1,2011,NA,NA,2013-01-01T18:16:30Z,2023-06-05T10:40:02Z,1470,1099,2013-01-01T18:36:30Z,NZL,parlgov,1171,Greens,Green Party,Green Party,1990,2020,11.1,2011,NA,NA,2012-12-30T23:37:29Z,2024-08-13T10:51:55Z,961,2012-12-30T23:47:44Z
NZL,manifesto,64902,Mana,Mana Party,Mana Party,2011,2011,1.1,2011,NA,NA,2015-11-17T11:43:36Z,2023-06-05T10:39:45Z,15490,1427,2015-11-17T11:46:28Z,NZL,parlgov,1972,Mana,Mana Party,Mana Party,2011,2014,1.4,2014,NA,NA,2012-12-30T23:35:38Z,2024-08-13T10:52:07Z,429,2012-12-30T23:47:45Z
NZL,manifesto,64901,NA,Māori Party,Māori Party,2005,2020,3.4,2005,NA,NA,2014-02-08T21:29:10Z,2023-06-05T10:39:40Z,3604,1716,2014-02-09T17:01:37Z,NZL,parlgov,114,MP,Māori Party,Maori Party,2005,2020,2.4,2008,NA,NA,2012-12-30T23:35:14Z,2024-08-13T10:51:51Z,305,2012-12-30T23:47:46Z
NZL,manifesto,64951,NZDP,New Zealand Democratic Party,New Zealand Democratic Party,1954,1990,20.7,1981,NA,NA,2013-01-01T18:17:32Z,2023-06-05T10:39:56Z,1757,911,2014-02-15T22:47:35Z,NZL,parlgov,1636,SC|DP,Social Credit | Democratic Party,Social Credit | Democratic Party,1954,1990,20.6,1981,NA,NA,2012-12-30T23:35:00Z,2024-08-13T10:52:00Z,230,2012-12-30T23:47:49Z
NZL,manifesto,64621,NZF,New Zealand First Party,New Zealand First Party,1993,2020,12.9,1996,NA,NA,2013-01-01T18:17:29Z,2023-06-05T10:39:47Z,1742,591,2013-01-01T18:36:32Z,NZL,parlgov,891,NZFP,New Zealand First Party,New Zealand First Party,1993,2020,13.3,1996,NA,NA,2012-12-30T23:34:23Z,2024-08-13T10:52:05Z,21,2012-12-30T23:47:48Z
